filename,predict,golden,positive count,negative count,neutral count
biden_893_0_1.txt,Negative,Positive,9,119,22
biden_1039_0.txt,Neutral,Neutral,0,0,60
biden_1215_0.txt,Positive,Neutral,18,3,9
biden_1307_1_0.txt,Neutral,Neutral,0,12,288
biden_1579_1_0.txt,Neutral,Positive,5,26,94
biden_1785_0.txt,Positive,Positive,56,4,0
biden_1944_0.txt,Neutral,Negative,1,20,25
biden_2083_0_1.txt,Negative,Neutral,9,224,67
biden_2083_1.txt,Negative,Neutral,0,57,3
biden_2339_0.txt,Neutral,Positive,6,18,36
biden_2537_2.txt,Negative,Neutral,0,66,21
biden_2580_3.txt,Neutral,Neutral,0,23,90
biden_2828_0.txt,Positive,Neutral,56,0,27
biden_2878_3.txt,Neutral,Neutral,31,5,51
biden_2925_0.txt,Neutral,Neutral,12,25,55
biden_2938_0.txt,Neutral,Neutral,14,10,33
biden_3102_0.txt,Neutral,Neutral,86,33,177
biden_3250_7.txt,Neutral,Negative,0,0,57
biden_3297_0.txt,Negative,Neutral,0,29,1
biden_3324_2.txt,Positive,Positive,27,26,7
biden_3635_0.txt,Positive,Neutral,140,25,39
biden_3659_3.txt,Positive,Neutral,75,4,13
biden_3679_3.txt,Negative,Positive,40,66,25
biden_3679_5.txt,Positive,Neutral,56,8,55
biden_3696_1.txt,Neutral,Neutral,29,60,106
biden_3818_4.txt,Negative,Neutral,0,123,4
biden_3977_1.txt,Neutral,Neutral,11,11,20
biden_4004_4.txt,Neutral,Neutral,3,1,26
biden_4103_6.txt,Negative,Neutral,0,51,9
biden_4161_3.txt,Neutral,Neutral,9,4,47
biden_4229_1.txt,Negative,Negative,0,197,25
biden_4290_0.txt,Negative,Neutral,0,22,5
biden_4310_0.txt,Neutral,Neutral,0,0,42
biden_4335_0.txt,Neutral,Neutral,1,3,124
biden_4409_2.txt,Neutral,Neutral,0,4,38
biden_4475_1.txt,Neutral,Negative,5,1,24
biden_4534_3.txt,Negative,Negative,1,25,0
biden_4539_1.txt,Neutral,Neutral,3,3,19
biden_4922_0.txt,Positive,Neutral,26,0,0
biden_4928_0.txt,Neutral,Positive,30,13,56
biden_4956_0.txt,Neutral,Neutral,0,23,207
biden_4961_0.txt,Neutral,Neutral,20,3,28
biden_4991_3.txt,Neutral,Neutral,0,0,30
biden_5186_0.txt,Neutral,Positive,0,0,105
biden_5376_0_0.txt,Positive,Positive,150,0,0
biden_5413_0.txt,Neutral,Negative,0,3,210
biden_5432_1.txt,Neutral,Neutral,0,73,96
biden_5596_0.txt,Negative,Positive,11,87,54
biden_5617_2.txt,Negative,Neutral,0,60,0
biden_5634_0.txt,Negative,Neutral,0,40,20
biden_5869_4.txt,Negative,Neutral,40,64,9
biden_5890_2.txt,Negative,Negative,21,22,17
biden_5925_2.txt,Positive,Positive,60,0,0
biden_5959_3.txt,Neutral,Neutral,7,4,15
biden_5991_3.txt,Neutral,Neutral,1,7,293
biden_5999_6.txt,Neutral,Neutral,2,2,98
biden_6277_3.txt,Neutral,Neutral,13,0,31
biden_6298_0.txt,Negative,Neutral,0,167,8
biden_6381_0.txt,Neutral,Neutral,0,58,97
biden_6484_0.txt,Neutral,Neutral,0,11,19
biden_6694_3.txt,Neutral,Negative,4,9,47
biden_6769_0.txt,Negative,Negative,0,28,0
biden_6839_1.txt,Neutral,Neutral,1,3,22
biden_6970_1.txt,Negative,Positive,0,192,2
biden_7053_0_0.txt,Negative,Neutral,28,91,31
biden_7089_2.txt,Positive,Neutral,10,9,6
biden_7283_0_0.txt,Positive,Positive,150,0,0
biden_7362_7.txt,Positive,Neutral,38,0,33
biden_21_3.txt,Negative,Neutral,34,151,31
biden_51_1.txt,Negative,Neutral,0,48,12
biden_311_1.txt,Negative,Neutral,11,17,17
biden_579_0_2.txt,Neutral,Negative,0,0,125
biden_635_0.txt,Neutral,Neutral,2,3,25
biden_765_0.txt,Negative,Neutral,9,69,19
biden_844_0_0.txt,Neutral,Negative,31,118,151
biden_937_0.txt,Neutral,Positive,92,5,128
biden_1151_1.txt,Negative,Neutral,14,177,26
biden_1912_1.txt,Neutral,Positive,26,1,105
biden_2356_1.txt,Positive,Positive,60,0,0
biden_2586_0_1.txt,Negative,Neutral,14,117,19
biden_2925_1.txt,Neutral,Neutral,22,12,23
biden_3102_2.txt,Positive,Positive,54,2,2
biden_3166_1.txt,Positive,Neutral,33,1,26
biden_3186_1.txt,Neutral,Neutral,36,0,38
biden_3224_2.txt,Neutral,Neutral,0,0,60
biden_3299_2.txt,Positive,Neutral,54,0,1
biden_3302_1.txt,Neutral,Neutral,13,3,43
biden_3444_0_0.txt,Neutral,Neutral,0,11,286
biden_3476_0.txt,Positive,Neutral,53,6,11
biden_3659_9.txt,Neutral,Neutral,0,2,24
biden_3853_4.txt,Neutral,Neutral,0,0,100
biden_3857_2.txt,Positive,Neutral,22,0,3
biden_3944_4.txt,Negative,Neutral,16,74,42
biden_3989_0_2.txt,Positive,Neutral,136,7,7
biden_4004_5.txt,Neutral,Neutral,10,0,10
biden_4105_0.txt,Negative,Neutral,5,51,10
biden_4353_0.txt,Neutral,Neutral,11,3,26
biden_4399_3.txt,Neutral,Neutral,0,0,56
biden_4399_5.txt,Positive,Neutral,29,1,0
biden_4417_2.txt,Neutral,Neutral,2,6,17
biden_4561_0.txt,Neutral,Neutral,0,2,134
biden_4573_2.txt,Negative,Neutral,3,25,2
biden_4663_0.txt,Neutral,Neutral,0,6,66
biden_4745_6_0.txt,Positive,Positive,186,69,32
biden_4896_2.txt,Neutral,Negative,0,2,23
biden_5002_6.txt,Neutral,Neutral,4,0,26
biden_5059_2.txt,Positive,Neutral,76,0,0
biden_5131_1.txt,Positive,Positive,20,0,10
biden_5274_0.txt,Positive,Positive,158,0,0
biden_5293_0.txt,Positive,Neutral,16,1,5
biden_5347_0.txt,Positive,Positive,52,4,4
biden_5379_0_1.txt,Neutral,Neutral,0,0,300
biden_5426_0.txt,Positive,Positive,85,49,44
biden_5580_0.txt,Neutral,Negative,0,1,25
biden_5684_2.txt,Positive,Neutral,34,2,24
biden_6018_0_2.txt,Positive,Positive,150,0,0
biden_6054_0.txt,Positive,Neutral,50,14,14
biden_6087_1.txt,Neutral,Neutral,0,4,79
biden_6193_2.txt,Neutral,Neutral,9,0,51
biden_6355_1.txt,Negative,Negative,22,104,3
biden_6391_1.txt,Neutral,Neutral,14,1,15
biden_6415_2.txt,Negative,Neutral,8,33,6
biden_6468_0.txt,Positive,Neutral,62,18,13
biden_6841_1.txt,Neutral,Neutral,0,0,30
biden_6943_0.txt,Negative,Neutral,0,25,0
biden_7180_9.txt,Neutral,Negative,20,79,101
biden_7265_0.txt,Positive,Positive,30,0,0
biden_7318_1.txt,Neutral,Neutral,0,0,30
biden_7318_2.txt,Neutral,Neutral,0,6,24
biden_7356_1.txt,Neutral,Neutral,11,0,49
buttigieg_1309_0.txt,Neutral,Neutral,5,1,24
buttigieg_142_0_0.txt,Positive,Neutral,240,60,0
buttigieg_1588_0.txt,Positive,Neutral,43,5,12
buttigieg_16_0.txt,Neutral,Negative,46,70,96
buttigieg_17_0.txt,Neutral,Positive,4,14,42
buttigieg_1734_2.txt,Negative,Neutral,9,22,4
buttigieg_1934_4.txt,Positive,Neutral,22,0,8
buttigieg_1997_2.txt,Neutral,Neutral,31,0,39
buttigieg_2104_0.txt,Neutral,Positive,46,40,68
buttigieg_211_1.txt,Neutral,Neutral,0,2,28
buttigieg_24_0.txt,Positive,Neutral,167,16,6
buttigieg_25_0.txt,Neutral,Neutral,1,2,57
buttigieg_25_1.txt,Neutral,Neutral,6,7,47
buttigieg_3_0.txt,Negative,Neutral,45,196,54
buttigieg_30_0.txt,Positive,Positive,53,7,0
buttigieg_3010_7.txt,Positive,Negative,18,0,7
buttigieg_3149_0.txt,Positive,Positive,61,23,22
buttigieg_35_0_0.txt,Positive,Positive,225,39,36
buttigieg_3611_0_0.txt,Neutral,Neutral,0,0,150
buttigieg_3807_1.txt,Negative,Neutral,13,18,3
buttigieg_39_0_0.txt,Positive,Positive,300,0,0
buttigieg_4197_0_0.txt,Positive,Neutral,150,0,0
buttigieg_43_0.txt,Neutral,Positive,18,2,40
buttigieg_48_0_0.txt,Negative,Negative,4,296,0
buttigieg_613_0.txt,Positive,Positive,208,0,0
buttigieg_789_0.txt,Positive,Positive,279,0,0
buttigieg_1007_1.txt,Neutral,Neutral,38,9,180
buttigieg_1011_2.txt,Positive,Neutral,17,2,11
buttigieg_1071_0.txt,Neutral,Neutral,0,11,19
buttigieg_1079_3.txt,Positive,Positive,21,0,9
buttigieg_1096_0_8.txt,Neutral,Neutral,36,17,97
buttigieg_1148_5.txt,Positive,Neutral,30,7,9
buttigieg_117_5_0.txt,Neutral,Neutral,55,121,124
buttigieg_1206_0.txt,Positive,Positive,168,68,12
buttigieg_1207_0.txt,Neutral,Neutral,2,0,102
buttigieg_1247_1.txt,Neutral,Neutral,14,0,27
buttigieg_1269_2.txt,Positive,Positive,43,7,1
buttigieg_1272_0.txt,Positive,Positive,239,0,0
buttigieg_1299_0_0.txt,Neutral,Positive,57,29,214
buttigieg_13_0_3.txt,Neutral,Neutral,0,132,168
buttigieg_1311_0.txt,Negative,Neutral,2,16,12
buttigieg_1323_3_0.txt,Neutral,Neutral,27,113,138
buttigieg_1340_10_0.txt,Neutral,Neutral,20,27,78
buttigieg_1396_1.txt,Neutral,Neutral,44,21,77
buttigieg_1420_1.txt,Neutral,Neutral,8,1,21
buttigieg_1455_1.txt,Neutral,Positive,24,7,49
buttigieg_1462_2.txt,Positive,Neutral,110,9,19
buttigieg_1498_0.txt,Neutral,Neutral,11,0,14
buttigieg_1535_4.txt,Neutral,Neutral,14,2,14
buttigieg_1617_1_0.txt,Positive,Neutral,293,7,0
buttigieg_1631_4.txt,Neutral,Neutral,20,1,49
buttigieg_1635_1.txt,Positive,Positive,26,3,1
buttigieg_1637_2_0.txt,Neutral,Neutral,53,2,70
buttigieg_1641_4_1.txt,Neutral,Neutral,7,31,112
buttigieg_1669_2.txt,Neutral,Neutral,18,0,39
buttigieg_1711_1.txt,Positive,Neutral,24,0,6
buttigieg_1711_4.txt,Neutral,Neutral,1,0,18
buttigieg_1715_2.txt,Positive,Neutral,14,0,10
buttigieg_1723_1_1.txt,Positive,Positive,108,8,34
buttigieg_1732_4.txt,Neutral,Neutral,11,0,19
buttigieg_1744_5.txt,Neutral,Neutral,1,0,18
buttigieg_177_1.txt,Neutral,Neutral,7,15,42
buttigieg_1781_2_0.txt,Neutral,Neutral,19,56,75
buttigieg_1786_1.txt,Positive,Neutral,60,0,0
buttigieg_1787_1.txt,Positive,Positive,30,0,0
buttigieg_1788_0.txt,Positive,Positive,18,3,14
buttigieg_1796_0.txt,Positive,Positive,29,1,0
buttigieg_1802_8.txt,Neutral,Neutral,0,6,54
buttigieg_1813_1.txt,Neutral,Neutral,6,23,31
buttigieg_1818_0.txt,Positive,Neutral,72,1,10
buttigieg_1841_0.txt,Neutral,Neutral,30,6,35
buttigieg_1844_0.txt,Positive,Neutral,91,30,33
buttigieg_1850_1_0.txt,Positive,Neutral,206,21,73
buttigieg_1857_2.txt,Positive,Neutral,80,2,0
buttigieg_1859_1.txt,Negative,Positive,11,36,13
buttigieg_1871_2.txt,Positive,Negative,36,20,14
buttigieg_1960_0_0.txt,Positive,Positive,210,6,84
buttigieg_1976_1.txt,Neutral,Neutral,0,0,30
buttigieg_2010_13.txt,Negative,Neutral,0,39,21
buttigieg_2010_4.txt,Negative,Neutral,45,224,14
buttigieg_2067_1.txt,Neutral,Neutral,16,6,41
buttigieg_2069_5.txt,Neutral,Neutral,0,0,21
buttigieg_21_0_1.txt,Positive,Neutral,300,0,0
buttigieg_2121_5.txt,Neutral,Neutral,12,13,34
buttigieg_2130_0.txt,Neutral,Neutral,15,1,44
buttigieg_2138_1.txt,Neutral,Neutral,3,0,68
buttigieg_2146_2.txt,Positive,Positive,30,0,0
buttigieg_2147_4.txt,Neutral,Neutral,6,0,46
buttigieg_2219_0.txt,Positive,Positive,77,7,3
buttigieg_2249_0_0.txt,Neutral,Neutral,18,24,108
buttigieg_2293_1.txt,Positive,Positive,55,1,4
buttigieg_2293_4.txt,Positive,Positive,45,5,10
buttigieg_2337_2.txt,Neutral,Neutral,40,6,179
buttigieg_2345_0_0.txt,Positive,Positive,300,0,0
buttigieg_2353_1.txt,Neutral,Neutral,14,2,14
buttigieg_237_0.txt,Positive,Neutral,60,0,0
buttigieg_2382_0.txt,Neutral,Neutral,20,3,82
buttigieg_2404_0.txt,Positive,Neutral,26,0,4
buttigieg_2511_3.txt,Neutral,Neutral,12,0,18
buttigieg_2512_1.txt,Neutral,Neutral,11,4,15
buttigieg_2543_0.txt,Positive,Positive,41,0,7
buttigieg_2574_1.txt,Positive,Positive,15,5,10
buttigieg_2637_0.txt,Positive,Neutral,20,2,8
buttigieg_2667_5.txt,Neutral,Neutral,0,8,22
buttigieg_2670_2.txt,Positive,Neutral,26,0,4
buttigieg_2704_0.txt,Positive,Neutral,21,1,3
buttigieg_2735_3_0.txt,Neutral,Neutral,16,7,127
buttigieg_2749_0.txt,Positive,Positive,50,0,33
buttigieg_2761_4.txt,Positive,Neutral,42,6,23
buttigieg_2767_0.txt,Neutral,Neutral,9,6,15
buttigieg_2850_3.txt,Neutral,Neutral,0,3,52
buttigieg_2851_0.txt,Positive,Positive,15,8,7
buttigieg_2866_0.txt,Neutral,Neutral,34,36,107
buttigieg_2883_1_1.txt,Negative,Neutral,3,127,20
buttigieg_2957_4.txt,Neutral,Neutral,13,5,42
buttigieg_2961_1.txt,Neutral,Neutral,52,34,79
buttigieg_297_1.txt,Positive,Positive,60,0,0
buttigieg_2994_1.txt,Positive,Positive,53,0,7
buttigieg_3001_0.txt,Neutral,Neutral,64,12,101
buttigieg_3012_3.txt,Neutral,Positive,23,0,37
buttigieg_3018_0.txt,Positive,Positive,163,0,38
buttigieg_3085_0.txt,Neutral,Neutral,0,25,175
buttigieg_3092_1.txt,Positive,Positive,12,9,9
buttigieg_3106_0.txt,Negative,Neutral,4,17,9
buttigieg_3109_1.txt,Neutral,Neutral,27,3,30
buttigieg_3119_4.txt,Neutral,Neutral,1,0,18
buttigieg_3171_5.txt,Neutral,Neutral,37,12,81
buttigieg_3172_3.txt,Positive,Neutral,58,0,2
buttigieg_3183_0.txt,Positive,Positive,108,0,1
buttigieg_3183_11.txt,Positive,Neutral,29,1,23
buttigieg_3211_0.txt,Negative,Neutral,5,204,71
buttigieg_3238_3.txt,Neutral,Neutral,14,1,15
buttigieg_3259_0.txt,Positive,Neutral,22,0,3
buttigieg_3283_0.txt,Positive,Neutral,83,0,0
buttigieg_3321_1.txt,Neutral,Neutral,15,0,45
buttigieg_3340_0.txt,Neutral,Neutral,0,0,55
buttigieg_3341_3.txt,Positive,Neutral,39,0,21
buttigieg_3370_2.txt,Positive,Neutral,27,0,3
buttigieg_3377_0.txt,Neutral,Neutral,25,0,35
buttigieg_3396_5.txt,Neutral,Neutral,1,0,19
buttigieg_3406_0.txt,Positive,Neutral,25,0,22
buttigieg_3412_1.txt,Negative,Neutral,10,30,29
buttigieg_3444_4.txt,Positive,Neutral,84,10,24
buttigieg_3475_2_0.txt,Positive,Positive,71,43,36
buttigieg_3487_2.txt,Neutral,Positive,0,0,30
buttigieg_3493_1.txt,Neutral,Neutral,14,0,46
buttigieg_3506_0.txt,Negative,Neutral,1,24,5
buttigieg_3506_1.txt,Neutral,Neutral,0,8,22
buttigieg_3530_0.txt,Neutral,Neutral,7,17,36
buttigieg_3541_0_0.txt,Positive,Neutral,108,6,36
buttigieg_3578_1.txt,Positive,Positive,99,0,29
buttigieg_3582_5.txt,Neutral,Neutral,1,1,17
buttigieg_3588_0.txt,Negative,Neutral,0,82,0
buttigieg_3633_0.txt,Positive,Neutral,17,5,13
buttigieg_3677_0.txt,Neutral,Neutral,10,3,17
buttigieg_3685_2.txt,Positive,Positive,40,0,8
buttigieg_3714_0.txt,Neutral,Neutral,2,0,58
buttigieg_3728_0.txt,Neutral,Positive,12,2,16
buttigieg_3738_0.txt,Positive,Neutral,91,0,1
buttigieg_3764_1_0.txt,Negative,Neutral,60,129,111
buttigieg_3798_3.txt,Neutral,Neutral,9,2,23
buttigieg_3843_0.txt,Positive,Positive,30,0,0
buttigieg_3849_4.txt,Positive,Positive,63,19,38
buttigieg_3893_0.txt,Neutral,Neutral,0,0,153
buttigieg_3901_1_0.txt,Neutral,Neutral,73,101,126
buttigieg_3912_2.txt,Neutral,Neutral,3,0,22
buttigieg_3915_0.txt,Negative,Neutral,5,18,7
buttigieg_392_0.txt,Neutral,Positive,35,3,37
buttigieg_3922_0.txt,Negative,Neutral,1,35,24
buttigieg_393_0.txt,Positive,Positive,93,0,0
buttigieg_3966_4.txt,Positive,Neutral,22,0,8
buttigieg_3968_0_4.txt,Positive,Positive,193,38,69
buttigieg_3970_0.txt,Neutral,Neutral,0,2,28
buttigieg_4027_1_0.txt,Neutral,Neutral,44,32,74
buttigieg_4062_2.txt,Neutral,Neutral,0,2,58
buttigieg_4078_0.txt,Negative,Positive,10,28,6
buttigieg_4081_0.txt,Neutral,Neutral,8,5,17
buttigieg_4093_0.txt,Negative,Neutral,30,50,17
buttigieg_4139_1.txt,Neutral,Neutral,4,0,26
buttigieg_4149_0.txt,Neutral,Neutral,1,0,59
buttigieg_4254_2.txt,Positive,Positive,54,6,0
buttigieg_455_3.txt,Negative,Neutral,21,30,9
buttigieg_477_2.txt,Neutral,Neutral,16,3,41
buttigieg_48_1.txt,Neutral,Neutral,11,3,234
buttigieg_58_1_0.txt,Positive,Positive,101,25,24
buttigieg_619_1.txt,Positive,Positive,127,1,1
buttigieg_619_6_0.txt,Positive,Positive,95,2,53
buttigieg_631_2.txt,Neutral,Positive,18,8,34
buttigieg_671_1_0.txt,Neutral,Neutral,81,14,158
buttigieg_680_0_1.txt,Positive,Positive,150,0,0
buttigieg_762_2.txt,Positive,Positive,60,0,0
buttigieg_764_2.txt,Negative,Neutral,16,30,14
buttigieg_771_0.txt,Neutral,Neutral,0,23,163
buttigieg_797_5.txt,Positive,Neutral,64,5,30
buttigieg_797_5_1.txt,Positive,Neutral,73,5,72
buttigieg_848_0.txt,Neutral,Positive,7,56,232
buttigieg_897_2.txt,Neutral,Neutral,41,29,180
buttigieg_926_6.txt,Neutral,Neutral,4,3,23
buttigieg_929_1.txt,Positive,Positive,233,0,1
buttigieg_946_2.txt,Neutral,Positive,64,16,215
buttigieg_98_2.txt,Positive,Neutral,58,2,0
klobuchar_10_0.txt,Neutral,Positive,1,0,59
klobuchar_1043_0_1.txt,Positive,Positive,150,0,0
klobuchar_1052_1.txt,Neutral,Positive,4,3,23
klobuchar_1154_1.txt,Positive,Neutral,35,6,11
klobuchar_12_0.txt,Neutral,Positive,21,11,28
klobuchar_1278_0.txt,Positive,Positive,57,0,49
klobuchar_14_0_0.txt,Positive,Positive,150,0,0
klobuchar_1488_1.txt,Positive,Positive,30,0,0
klobuchar_15_0.txt,Positive,Positive,25,0,5
klobuchar_1687_1.txt,Negative,Neutral,22,105,11
klobuchar_1816_0_2.txt,Negative,Neutral,42,212,28
klobuchar_1857_0.txt,Positive,Positive,61,0,0
klobuchar_1914_0.txt,Positive,Neutral,145,0,32
klobuchar_2_0.txt,Positive,Positive,133,0,55
klobuchar_20_0.txt,Neutral,Positive,36,2,127
klobuchar_2163_0.txt,Positive,Neutral,26,0,4
klobuchar_2197_3.txt,Positive,Neutral,57,0,0
klobuchar_2393_0.txt,Positive,Positive,54,2,3
klobuchar_25_0.txt,Positive,Neutral,68,0,14
klobuchar_26_0.txt,Neutral,Neutral,1,24,45
klobuchar_27_0.txt,Positive,Positive,76,2,61
klobuchar_28_0.txt,Neutral,Positive,15,1,44
klobuchar_29_0.txt,Positive,Positive,15,8,6
klobuchar_30_0.txt,Positive,Positive,101,3,49
klobuchar_31_0_0.txt,Positive,Positive,111,4,35
klobuchar_34_0.txt,Positive,Positive,144,0,128
klobuchar_4_0.txt,Positive,Positive,196,31,9
klobuchar_414_1.txt,Positive,Positive,37,0,28
klobuchar_43_0.txt,Neutral,Neutral,58,83,83
klobuchar_449_3_2.txt,Positive,Neutral,207,31,62
klobuchar_45_0.txt,Positive,Positive,157,63,75
klobuchar_46_0.txt,Positive,Positive,99,1,54
klobuchar_481_4.txt,Neutral,Neutral,2,4,54
klobuchar_538_3.txt,Positive,Neutral,60,0,0
klobuchar_7_0.txt,Negative,Positive,21,36,3
klobuchar_992_0.txt,Positive,Positive,17,3,10
klobuchar_1001_2.txt,Negative,Neutral,13,16,6
klobuchar_1002_0.txt,Positive,Positive,16,6,8
klobuchar_1010_0.txt,Positive,Positive,91,0,0
klobuchar_1010_0_1.txt,Positive,Positive,150,0,0
klobuchar_1015_1.txt,Positive,Positive,36,0,0
klobuchar_1059_1_0.txt,Positive,Neutral,105,1,44
klobuchar_1061_0.txt,Positive,Neutral,11,0,4
klobuchar_1070_0.txt,Positive,Neutral,18,1,11
klobuchar_1082_0.txt,Neutral,Neutral,2,0,7
klobuchar_1082_2.txt,Positive,Positive,62,5,21
klobuchar_1093_0.txt,Neutral,Neutral,2,2,26
klobuchar_11_3.txt,Neutral,Neutral,19,0,41
klobuchar_1109_0_0.txt,Neutral,Neutral,46,2,102
klobuchar_1109_0_1.txt,Positive,Neutral,75,12,63
klobuchar_1129_2.txt,Negative,Neutral,11,69,22
klobuchar_1130_2.txt,Positive,Positive,69,1,1
